81,John Hajewski,,M,10:11,11:14,12:35,13:39,14:37,,,1:02:16
124,Michelle Spehr,,F,10:47,11:37,12:53,13:28,13:36,,,1:02:21
101,Nicole Richards,,F,10:19,11:43,13:11,13:45,13:42,,,1:02:40
37,Amanda Colon,,F,11:21,11:43,13:10,14:47,16:49,,,1:07:50
138,Brandon Miller,,M,7:43,8:55,9:34,9:17,,,,35:29
97,Jared Odegard,,M,8:51,10:52,12:01,11:56,,,,43:40
113,Brian Yoshino,,M,8:58,11:09,11:45,12:07,,,,43:59
106,Emily Stadelman,,F,10:03,12:01,12:07,13:00,,,,47:11
104,Hayden Searcy,,F,10:04,12:03,12:00,13:05,,,,47:12
48,Cathy Bailey,,F,10:04,12:55,12:30,12:33,,,,48:02
114,Joel Barnes,,M,11:07,11:43,12:22,12:56,,,,48:08
35,Kristina Martin,,F,10:38,12:23,12:36,12:57,,,,48:34
18,Sandi Greenway,,F,10:12,12:02,13:04,13:30,,,,48:48
134,Keith Dobbs,,M,10:26,11:59,13:29,13:09,,,,49:03
4,Jim Peelen,,M,8:25,9:46,21:54,9:36,,,,49:41
70,Chankham Thammavong-Con,,F,11:13,11:43,12:38,14:10,,,,49:44
91,Edward Matthes,,M,10:06,12:05,13:38,14:29,,,,50:18
88,Dale Maass,,M,11:57,12:34,12:59,13:38,,,,51:08
140,Connie Fierke,,F,10:21,13:21,14:37,13:56,,,,52:15
26,Karen Johannes,,F,12:13,12:27,13:24,14:16,,,,52:20
2720,michael schmidt,,M,11:15,12:39,14:06,14:27,,,,52:27
111,Chris Weber,,M,11:53,13:08,13:30,14:04,,,,52:35
137,Mayela Arrieta,,M,12:00,13:18,13:57,13:29,,,,52:44
1350,Anthony Soto,,M,12:25,14:08,13:52,13:00,,,,53:25
67,Mary Lawler,,F,11:11,12:26,13:44,16:18,,,,53:39
141,Elizabeth Franczyk,,F,11:44,14:12,15:11,12:50,,,,53:57
79,Gregory Groth,,M,11:01,13:08,14:35,15:21,,,,54:05
136,Michael Kahlfeldt,,M,10:53,14:27,14:35,14:24,,,,54:19
43,Melissa Adamek,,F,11:25,13:52,14:12,15:29,,,,54:58
105,Don Smith,,M,12:06,12:56,14:22,15:38,,,,55:02
76,Tom Lamke,,M,12:22,14:30,14:20,14:14,,,,55:26
2721,Michael Potter,,M,11:33,13:38,14:49,15:37,,,,55:37
52,Ann Carroll,,F,12:35,14:12,14:03,15:04,,,,55:54
49,Dave Kopydlowski,,M,11:40,14:31,15:01,15:33,,,,56:45
29,Nick LoCicero,,M,12:16,13:53,15:04,15:34,,,,56:47
75,William Barrons,,M,11:57,15:03,15:58,14:12,,,,57:10
55,Kelsey Healy,,F,12:42,14:08,13:58,16:29,,,,57:17
61,Denise Volpe,,F,12:30,14:42,15:43,15:42,,,,58:37
60,Lisa Flaherty,,F,11:21,14:38,14:46,20:58,,,,1:01:43
1704,Jennifer Williams,,F,14:09,15:11,15:29,17:03,,,,1:01:52
90,Peggy Martin,,F,13:24,16:50,16:16,15:45,,,,1:02:15
110,Marvin Vantreeck Jr.,,M,14:02,17:44,18:02,18:04,,,,1:07:52
22,Steven Ammann,,M,14:23,16:31,19:31,20:59,,,,1:11:24
93,Monique McKnight,,F,13:31,15:41,19:33,24:12,,,,1:12:57
128,Chuck Wavra,,M,9:39,10:35,11:47,,,,,32:01
129,Jack Tegeder,,M,8:33,13:12,11:46,,,,,33:31
5,Andrea Thompson,,F,9:41,11:39,12:38,,,,,33:58
25,John Borden,,M,10:07,11:36,13:38,,,,,35:21
41,Jesse Johnson,,M,10:49,11:46,13:39,,,,,36:14
112,Glenn Wobick,,M,10:53,12:31,14:00,,,,,37:24
135,Amy Flury,,F,11:42,14:03,15:22,,,,,41:07
42,Sabrina Johnson,,F,12:05,14:34,15:17,,,,,41:56
30,Igor Smereka,,M,10:47,15:27,17:08,,,,,43:22
50,Debbie Kopydlowski,,F,12:58,15:13,17:41,,,,,45:52
87,Linda Luedtke,,F,14:58,16:59,15:42,,,,,47:39
89,Amy Bustillos,,F,13:25,16:46,17:57,,,,,48:08
51,Stephen Pawlinski,,M,11:54,15:31,22:10,,,,,49:35
72,Mistylee Cheske,,F,14:40,18:09,19:25,,,,,52:14
40,Sarah Gleason,,F,14:40,18:17,19:35,,,,,52:32
24,Shameka Berryman,,F,17:39,17:34,18:26,,,,,53:39
17,Julie Fliss,,F,18:25,19:48,19:01,,,,,57:14
56,Jamie Hilbelink,,M,16:28,21:38,20:36,,,,,58:42
62,Terri Worden,,F,21:22,21:34,23:38,,,,,1:06:34
3,Becky Peelen,,F,23:16,24:33,25:03,,,,,1:12:52
84,James Justen,,M,9:02,9:23,,,,,,18:25
1187,Adam Chanda,,M,11:05,12:37,,,,,,23:42
19,Julie Hutter,,F,11:33,12:28,,,,,,24:01
16,Sandy Bloedow,,F,11:46,14:38,,,,,,26:24
39,Kevin Germino,,M,10:21,16:58,,,,,,27:19
130,Nancy Tegeder,,F,10:59,16:42,,,,,,27:41
14,Stephen Petersen,,M,12:26,15:33,,,,,,27:59
94,Bryan Mentzel,,M,14:02,15:48,,,,,,29:50
80,Lauri Gundrum,,F,14:06,15:48,,,,,,29:54
44,Nicole Degrave,,F,14:42,16:07,,,,,,30:49
45,Natalie Durr,,F,14:54,16:07,,,,,,31:01
139,Eryn Longstaff,,F,15:01,17:03,,,,,,32:04
31,Svetlana Zaharova,,F,16:25,19:09,,,,,,35:34
77,Jennifer Gordon,,F,19:14,28:23,,,,,,47:37
33,Tracy Arndt,,F,25:58,32:09,,,,,,58:07
32,Julie Gottfried,,F,26:07,32:06,,,,,,58:13
120,Jim Ahearn,,M,10:09,,,,,,,10:09
85,Susan M. Lawrence-Imig,,F,10:36,,,,,,,10:36
133,Paul Lyman,,M,10:47,,,,,,,10:47
69,Steven Plato,,M,11:08,,,,,,,11:08
121,Scott Hausmann,,M,11:11,,,,,,,11:11
125,Sue Bunker,,F,11:15,,,,,,,11:15
2680,Betsie O'Brien,,F,14:00,,,,,,,14:00
2679,Patrick O'Brien,,M,14:00,,,,,,,14:00
131,Kirstin Goetz,,F,18:16,,,,,,,18:16
