   589,Scott Nielsen, 45, M,   7:57,,
   541,Karen Michaelson, 52, F,   7:57,,
   737,Julie Sweeney, 23, F,   7:58,,
   562,Jess Moses, 37, F,   7:58,,
   197,Beth Burris, 33, F,   7:58,,
   760,Elize Mathi van Wijk, 52, F,   7:58,,
   730,Kayla Stuefen, 27, F,   7:58,,
   697,Ray Sheng, 28, M,   7:59,,
   665,Sirikan Rojanasarot, 28, F,   7:59,,
   695,Roshini Senthil, 11, F,   8:01,,
   581,Suzanna Newell, 45, F,   8:03,,
   473,Alex Law, 18, F,   8:03,,
    15,Anita Brenner, 51, F,   8:03,,
    31,Cynthia Fruitrail, 45, F,   8:04,,
   366,Matthew Hesse, 31, M,   8:04,,
   842,Daniel Buettner-Salid, 30, M,   8:05,,
   523,Brendan McCormack, 26, M,   8:05,,
    80,Chris Soininen, 48, F,   8:07,,
   249,Rebecca Dressler, 24, F,   8:08,,
    34,Diane Gedatus, 59, F,   8:08,,
   610,Kenny Pavek, 39, M,   8:09,,
   654,Kris Rewald, 48, M,   8:09,,
   348,Skylar Hanson, 37, M,   8:10,,
   592,Brad Nutzman, 35, M,   8:11,,
    59,Melissa Luna, 25, F,   8:12,,
   145,Diane Arensdorf, 61, F,   8:12,,
   719,Chris Stavros, 38, M,   8:13,,
    53,Nancy Juaire, 46, F,   8:13,,
    22,Michelle Christopherson, 46, F,   8:14,,
   254,Marlene Dunsmore, 63, F,   8:14,,
    61,Paula McMullen, 52, F,   8:14,,
   649,Rich Rein, 36, M,   8:14,,
    49,Karen Jakubowsky, 40, F,   8:14,,
   475,Kyle Law, 22, M,   8:14,,
   328,Paul Grimm, 25, M,   8:15,,
    25,Brian Edds, 39, M,   8:15,,
   827,Mark Nelson, 53, M,   8:16,,
   825,Chris Richardson, 30, M,   8:16,,
   744,John Tauer, 45, M,   8:18,,
   808,Ted Woychick, 48, M,   8:18,,
   349,Jason Harbinson, 26, M,   8:21,,
   771,Brady Vick,  6, M,   8:21,,
   568,Paul Murray, 52, M,   8:22,,
   772,Mindi Vick, 29, F,   8:23,,
   405,Dan Johnson, 52, M,   8:23,,
   527,Aaron McGowan, 30, M,   8:24,,
   299,Bryan Frank, 29, M,   8:24,,
   181,Jonathan Bohn, 32, M,   8:24,,
    64,Anne Mulford, 55, F,   8:25,,
   432,Jeremy Kisner, 40, M,   8:26,,
    50,Michael Jarcho, 43, M,   8:26,,
   307,Benjamin Gansen, 32, M,   8:27,,
   182,Madeleine Bohn, 31, F,   8:28,,
   521,Ryan McAlpine, 38, M,   8:28,,
   861,Todd Lewis, 11, M,   8:28,,
   735,Laura Susla, 32, F,   8:29,,
   669,Matt Roznowski, 29, M,   8:30,,
   420,Jeff Kaiser, 42, M,   8:30,,
   429,Bradley Kilgore, 54, M,   8:30,,
   675,Joe Sanderson, 30, M,   8:30,,
   678,Tony Schauer, 30, M,   8:31,,
   711,Lynn Springman, 50, F,   8:31,,
   823,Sue Burger, 53, F,   8:32,,
   623,Julie Petrangelo, 58, F,   8:32,,
   339,Timothy Haarstad, 49, M,   8:34,,
   372,Jessica Hinz, 40, F,   8:35,,
   233,Lori Daniel, 53, F,   8:35,,
   538,Beth Metzger, 40, F,   8:39,,
   644,Alex Randall, 27, M,   8:41,,
   750,Vicki Thompson, 51, F,   8:41,,
   221,Courtney Cornelius, 17, F,   8:42,,
   566,DeLissa Mulville, 32, F,   8:42,,
    89,Emrys Taylor, 37, M,   8:42,,
   717,Julie Stanley, 52, F,   8:42,,
   427,Andrew Keller, 43, M,   8:43,,
   778,Irene Vuu, 28, F,   8:44,,
   500,Adam Lubbers, 36, M,   8:45,,
   207,Sowmya Chandrasekhar, 31, F,   8:45,,
   457,Karli Kuecker, 36, F,   8:45,,
   848,Hanh Huynh, 25, M,   8:45,,
   194,Brandon Brown, 27, M,   8:46,,
   700,Michael Sindt, 61, M,   8:47,,
    27,Elizabeth Emerson, 38, F,   8:49,,
    11,Aimee Blatz, 47, F,   8:49,,
   855,Aaron Sipola, 24, M,   8:50,,
   844,Zach Niece, 12, M,   8:50,,
    75,Lori Rosemark, 49, F,   8:50,,
   354,Debbie Heacox, 61, F,   8:51,,
   325,Beth Grey, 34, F,   8:52,,
   421,Seojung Kang, 23, F,   8:52,,
   522,Janet McCarthy, 56, F,   8:52,,
   722,Jesse Stephens, 36, M,   8:53,,
   674,Kim Salber, 34, F,   8:53,,
   466,David Larson, 51, M,   8:54,,
   321,Hemant Goel, 53, M,   8:54,,
   812,Lily Yang, 24, F,   8:55,,
   585,Alexander Niece, 21, M,   8:55,,
    13,Alicia Bodner, 29, F,   8:55,,
   327,Denise Griep, 54, F,   8:55,,
   306,Sarah Gahlon, 38, F,   8:57,,
   149,Cameron Bailey, 11, M,   8:58,,
   802,Jamin Wood, 41, M,   8:58,,
   462,Jill Lagasse, 38, F,   8:59,,
   286,Brad Falconer, 48, M,   8:59,,
   634,Mike Pribble, 57, M,   9:01,,
   406,Derek Johnson, 34, M,   9:01,,
    57,Tara LaHaye, 41, F,   9:01,,
     9,Laura Bergjord, 42, F,   9:01,,
   324,Dave Green, 49, M,   9:03,,
   359,Eric Heins, 35, M,   9:04,,
   326,Dan Griep, 56, M,   9:05,,
   683,Nancy Schmelzle, 47, F,   9:06,,
   612,Riley Payton, 12, M,   9:07,,
   544,Blair Mileski, 34, M,   9:07,,
   170,Chris Besnett, 28, M,   9:07,,
   752,David Tjaden, 56, M,   9:07,,
   289,Jeffrey Feeder, 32, M,   9:08,,
   858,Kevin Hruby, 39, M,   9:09,,
   196,Rob Buchner, 53, M,   9:09,,
   747,Robin Therrien, 42, F,   9:10,,
    52,Lisa Johnson, 51, F,   9:10,,
   688,Isaac Schugel, 33, M,   9:10,,
   361,Jessie Hennessy, 38, F,   9:11,,
   148,Alex Bailey, 15, F,   9:11,,
   186,Debby Boyd, 54, F,   9:11,,
   201,Jessica Campos, 29, F,   9:13,,
   762,Sydni Vandal, 24, F,   9:13,,
   217,Nicole Coady, 36, F,   9:14,,
   449,Josh Krabath, 27, M,   9:14,,
   452,Justin Kreps, 39, M,   9:14,,
   795,Jeanne Wietstock, 39, F,   9:14,,
   158,Anika Bartell, 30, F,   9:15,,
   645,Kelsey Ranney, 27, F,   9:15,,
   647,Kraig Redman, 30, M,   9:16,,
   360,Genal Heinsen, 37, F,   9:16,,
   495,Heather Lohrke, 23, F,   9:17,,
   836,Douglas Johnson, 50, M,   9:18,,
   670,Madeleine Rush, 28, F,   9:18,,
   843,Nate Kochlin, 25, M,   9:19,,
   208,Leif Chinander, 26, M,   9:20,,
   822,Bob Schreiber, 64, M,   9:20,,
   214,Chad Clark, 38, M,   9:21,,
   624,Char Petrich, 36, F,   9:22,,
   576,Anna Nelson, 23, F,   9:23,,
    99,Kris Young, 49, F,   9:23,,
   398,Wayne Jenderny, 41, M,   9:24,,
   773,Abby Vig, 25, F,   9:24,,
    40,Martha Heidt, 62, F,   9:24,,
    46,Katherine Hurst, 26, F,   9:25,,
   336,Kelsey Gustafson, 30, F,   9:25,,
   150,Tracy Bailey, 44, F,   9:25,,
   579,Taylor Nelson, 30, F,   9:26,,
   211,Britta Christensen, 27, F,   9:26,,
   433,Terry Kisner, 36, F,   9:27,,
   204,Amy Casuscelli, 40, F,   9:27,,
   141,Brian Anderson, 40, M,   9:27,,
   838,Jeremie Baker, 42, M,   9:28,,
   463,Mike Lakour, 31, M,   9:28,,
   191,Elizabeth Brennan, 28, F,   9:29,,
   344,Corey Halvorson, 32, F,   9:30,,
   246,Laura Dohlman, 27, F,   9:30,,
   225,Daniel Crews, 32, M,   9:31,,
   301,David French, 34, M,   9:34,,
   547,Carrie Miller, 34, F,   9:34,,
   770,Abby Vermilyea, 25, F,   9:34,,
   525,Barbara McFee Peisert, 24, F,   9:35,,
   859,Joseph Selby, 35, M,   9:37,,
   137,Lauren Alvarez, 27, F,   9:37,,
   220,Craig Connelly, 43, M,   9:38,,
   253,Colleen Dunsmore, 50, F,   9:39,,
   282,Brooke Estum, 42, F,   9:39,,
   411,Ron Johnson, 37, M,   9:39,,
   397,Lisa Jelinek, 36, F,   9:40,,
   814,Jestin Zacharias, 35, M,   9:41,,
   255,Jessica Eckroth, 28, F,   9:41,,
   741,Nick Tangen, 39, M,   9:43,,
   668,Doug Rowe, 46, M,   9:43,,
   496,Jeremy Lopez, 22, M,   9:43,,
   428,Brian Kerr, 52, M,   9:44,,
   815,Jason Zarbo, 46, M,   9:44,,
   803,Jeff Woodbury, 39, M,   9:44,,
   269,James Elder, 73, M,   9:44,,
   776,Ben Vogel, 50, M,   9:44,,
   287,Cheryl Farber, 55, F,   9:45,,
   441,Jon Kline, 27, M,   9:45,,
   509,Julie Marka, 28, F,   9:46,,
   727,Simon Stromberg, 36, M,   9:48,,
   425,Jim Katzmarek, 52, M,   9:51,,
   319,Kathryn Geskermann, 25, F,   9:52,,
   291,Michelle Feldman, 47, F,   9:52,,
   794,Rhonda Whittaker, 46, F,   9:53,,
    36,Abigail Gray, 26, F,   9:53,,
   571,John Myhre, 37, M,   9:54,,
   540,Teri Meyer, 57, F,   9:56,,
   251,Chris DuBay, 36, M,   9:56,,
   200,Jason Campbell, 36, M,   9:58,,
   375,Kim Hoffman, 52, F,   9:58,,
   631,Grant Pickard, 38, M,  10:00,,
   553,Katherine Moen, 33, F,  10:01,,
   481,Rob Leighton, 51, M,  10:01,,
   451,Nate Krause, 39, M,  10:01,,
   782,Tina Walsh, 50, F,  10:02,,
   373,Jeremy Hippen, 34, M,  10:03,,
   606,Mike Palmer, 48, M,  10:05,,
   265,Bryan Ehlers, 33, M,  10:07,,
   424,Billy Kasper, 30, M,  10:07,,
   709,Wendy Sparks, 46, F,  10:07,,
   542,Denis Mikulic, 24, M,  10:08,,
   555,Michael Mohler, 27, M,  10:09,,
   332,Kay Gruber, 37, F,  10:09,,
    81,Karen Spruth, 53, F,  10:09,,
   641,Keerthi Muk Ramayanam, 30, M,  10:10,,
   832,Beau Boyat, 26, M,  10:10,,
   440,J.R. Klepp, 43, M,  10:11,,
   173,Cathryn Blankenship, 29, F,  10:12,,
   533,Emily Meacham, 21, F,  10:14,,
   230,Kim Cummins, 28, F,  10:14,,
   483,Kristin Leighton Hines, 46, F,  10:14,,
   532,Charles Meacham, 60, M,  10:15,,
   666,Johnathon Rolf, 24, M,  10:16,,
   798,Adam Winters, 32, M,  10:17,,
   210,Brianna Christensen, 22, F,  10:17,,
    12,Ann Bloomfield, 53, F,  10:18,,
   275,Scott Engelmann, 47, M,  10:18,,
   374,William Hobbs, 22, M,  10:20,,
   790,Ronald Wendt, 50, M,  10:20,,
   209,Christy Choi, 27, F,  10:21,,
   223,Mary Corwin, 41, F,  10:22,,
   438,Jody Klaphake, 38, F,  10:22,,
   583,Andrew Nichols, 36, M,  10:23,,
   599,Lowell Olson, 58, M,  10:23,,
   470,Ron Larson, 46, M,  10:23,,
   341,John Hagen, 21, M,  10:23,,
    20,Jeff Cahn, 60, M,  10:23,,
   376,Marisa Holman, 30, F,  10:24,,
   648,Jake Rehberger, 33, M,  10:25,,
   732,Shane Suchy, 46, M,  10:26,,
   621,Ellie Peterson, 36, F,  10:27,,
   185,Paul Bostel, 33, M,  10:27,,
   511,Dennis Marquardt, 27, M,  10:28,,
   190,Bill Breckle, 50, M,  10:30,,
   642,Vamshi Muku Ramayanam, 31, M,  10:31,,
   786,Christian Weber, 34, M,  10:32,,
   831,Richard Visger, 31, M,  10:32,,
   626,Tammy Petschl, 49, F,  10:32,,
   245,Brandon Dohlman, 30, M,  10:33,,
   659,Ben Rinke, 31, M,  10:33,,
   274,Christina Emons, 40, F,  10:34,,
   337,Kayla Guthmiller, 30, F,  10:35,,
   810,John Wright, 29, M,  10:36,,
   143,Scott Anderson, 42, M,  10:37,,
   234,Amanda Davids, 32, F,  10:39,,
   135,Curtis Alexander, 38, M,  10:41,,
   486,Christian Lewis, 39, M,  10:42,,
   567,Corey Murray, 29, M,  10:43,,
   310,Hannah Gatz, 40, F,  10:43,,
   242,DeVonna DeShaw, 59, F,  10:46,,
   460,Andrew Ladzinski, 23, M,  10:46,,
   569,Mariah Murschel, 19, F,  10:47,,
   785,Sheila Waters, 51, F,  10:48,,
   813,Anna Youngerman, 40, F,  10:48,,
   595,Abby O'Harris, 23, F,  10:49,,
   161,Kory Beck, 29, M,  10:50,,
   625,Nate Petrich, 40, M,  10:51,,
   471,Jeff Lavers, 53, M,  10:52,,
   418,Theresa Jungk, 53, F,  10:52,,
   787,Dustin Wehrs, 30, M,  10:55,,
   507,Mike Maleski, 24, M,  10:56,,
   198,Shannon Burton, 43, M,  10:57,,
   765,Mark Vanderbloomer, 51, M,  11:03,,
   594,Melissa Ogren, 49, F,  11:03,,
   350,Cody Harris, 31, M,  11:04,,
   792,Laura Wertish, 41, F,  11:09,,
   166,Katherine Bensen, 42, F,  11:10,,
   266,Adam Ehrnst, 31, M,  11:10,,
   639,Rudy Raatz, 32, M,  11:11,,
    66,Elissa Needham, 27, F,  11:12,,
    97,Karen Weikel, 53, F,  11:13,,
   561,Joe Morrison, 51, M,  11:14,,
   140,Beth Anderson, 37, F,  11:15,,
   839,Jacob Vukovich, 24, M,  11:16,,
   800,Nathan Witt, 32, M,  11:18,,
   489,Cortney Lieberg, 37, F,  11:19,,
   672,Sandy Ruud Ruud, 55, F,  11:20,,
   661,Nadine Roberts, 55, F,  11:21,,
   216,Susan Clough, 35, F,  11:22,,
   444,Nikki Knudson- Dalal, 42, F,  11:22,,
   132,John Ackerman, 37, M,  11:22,,
   499,Elaine Love, 62, F,  11:22,,
   751,Joseph Tiedeman, 22, M,  11:24,,
   224,Shaun Cox, 47, M,  11:27,,
   368,Phillip Higgs, 31, M,  11:27,,
   828,Joe Moriarty, 52, M,  11:28,,
   272,Colleen Elvin, 53, F,  11:29,,
   369,Rachel Higgs, 26, F,  11:32,,
   461,Tony LaForte, 21, M,  11:32,,
   259,Karen Eggers, 46, F,  11:32,,
   454,Travis Krueger, 41, M,  11:32,,
   712,Isabella Spurzem, 13, F,  11:32,,
   703,Kim Smith, 48, F,  11:40,,
   203,Dee Dee Cassidy, 45, F,  11:44,,
   840,Frank Froehle, 38, M,  11:44,,
   283,Jeff Estum, 46, M,  11:45,,
   826,Tim Tripp, 44, M,  11:45,,
   729,Erin Stuefen, 52, F,  11:47,,
   464,Cory Lane, 43, M,  11:47,,
   550,Ryan Mims, 41, M,  11:48,,
   740,Gabe Tandoh, 32, M,  11:49,,
   478,Isabella Lehnertz,  8, F,  11:55,,
   179,Charlene Bogonko, 24, F,  11:55,,
   187,William Boyd, 29, M,  11:56,,
   479,Jennifer Lehnertz, 38, F,  11:57,,
   677,Trisha Sapa, 38, F,  11:58,,
   789,Matt Wells, 37, M,  11:59,,
   830,Rich Burrows, 44, M,  11:59,,
   219,Russ Commers, 28, M,  12:00,,
   847,John Sole, 49, M,  12:00,,
   322,Misty Gott, 40, F,  12:01,,
   636,Matthew Price, 40, M,  12:01,,
   401,Steven Jensen, 22, M,  12:01,,
   573,Paula Natvig, 42, F,  12:01,,
   313,Jeff Geiger, 50, M,  12:01,,
   157,Robin Barron-Wickert, 56, F,  12:03,,
   311,Dave Gaul, 35, M,  12:05,,
   563,Patrick Mosher, 56, M,  12:06,,
   387,Justin Jahnz, 38, M,  12:09,,
   384,Senthil Ilangovan, 38, M,  12:12,,
   608,Scott Parenteau, 33, M,  12:12,,
   796,Talman Wiles, 31, M,  12:13,,
   330,Gary Grote, 55, M,  12:16,,
   689,Heather Schultz, 36, F,  12:16,,
   690,Tim Schwab, 28, M,  12:20,,
   757,Brandon Valadez, 13, M,  12:21,,
   617,Andrew Peisert, 29, M,  12:21,,
   342,Ron Hall, 49, M,  12:22,,
    86,Jessica Swenstad, 28, F,  12:24,,
   345,Alli Hankey, 31, F,  12:25,,
   459,Carlie LaBree, 37, F,  12:26,,
   774,Nikki Vilendrer, 33, F,  12:28,,
    71,Mark Orfield, 57, M,  12:29,,
   485,Tara Leonard, 34, F,  12:30,,
   355,Justin Head, 35, M,  12:31,,
   604,Scott Oswald, 47, M,  12:32,,
   386,Bill Jacobson, 30, M,  12:33,,
   684,Becky Schmidt, 41, F,  12:33,,
   733,Heidi Sundquist, 33, F,  12:33,,
   793,Dan Weydert, 44, M,  12:33,,
   804,Barbara Woodroffe, 46, F,  12:33,,
   805,Cierra Woodroffe, 14, F,  12:34,,
   791,Megan Wermske, 21, F,  12:34,,
   724,Jenna Stewart, 20, F,  12:35,,
   378,David Holzer, 55, M,  12:38,,
   477,Monica Leck, 52, F,  12:40,,
   651,Patrick Reinsberg, 61, M,  12:40,,
   530,Alicia Mckenzie, 28, F,  12:42,,
   713,Stacy Spurzem, 36, F,  12:44,,
   474,Julie Law, 43, F,  12:45,,
   650,Bryanna Reinsberg, 34, F,  12:45,,
    96,Anne Wagner, 32, F,  12:46,,
   165,Ken Bence, 55, M,  12:48,,
   193,Connie Briggs, 53, F,  12:48,,
   584,Heather Nick, 42, F,  12:53,,
   184,Caleb Bolton, 32, M,  12:54,,
   430,Emily Kimmel, 32, F,  12:54,,
   188,Daren Brackenbury, 36, M,  12:55,,
   806,Patricia Woods, 51, F,  12:56,,
   263,Mike Eggers, 47, M,  12:56,,
   614,Stacey Peery, 40, F,  12:56,,
   238,Scott DeLong, 29, M,  12:59,,
   572,Raeann Mysliwiec, 51, F,  12:59,,
   590,Tara Nienaber, 45, F,  13:07,,
   548,Jessica Miller, 41, F,  13:08,,
   686,Kristen Schmidt, 38, F,  13:08,,
   725,Nick Stewart, 33, M,  13:09,,
   160,Kevin Beck, 48, M,  13:12,,
   653,Tara Repplier, 42, F,  13:23,,
   409,Marisa Johnson, 27, F,  13:23,,
   520,Draevon May, 17, M,  13:24,,
   510,Nicole Markus, 39, F,  13:25,,
   329,Ryan Gross, 29, M,  13:32,,
   363,Jennifer Herbert, 27, F,  13:36,,
   434,Cory Kissling, 62, M,  13:37,,
   721,Brea Stein, 30, F,  13:38,,
   640,Devon Radtke, 29, F,  13:39,,
   809,Sandy Wozniak, 64, F,  13:42,,
   501,Thomas Luedtke, 56, M,  13:42,,
   258,Erik Edwards, 48, M,  13:45,,
   364,Samantha Herbert, 30, F,  13:46,,
   323,Sarah Gower, 46, F,  13:53,,
   385,Jeff Iskierka, 48, M,  13:53,,
   422,Dave Kapping, 34, M,  13:54,,
   775,Steven Vinkemeier, 37, M,  13:59,,
   554,Robert Moffitt, 58, M,  14:03,,
   667,David Rothstein, 36, M,  14:03,,
   343,Chris Hallan, 38, M,  14:03,,
