2024 FFA providence
2024-4-29

50
,Mike Rohelia,58,M
,Deborah Ide,64,F
,Louise McLaughlin,65,F
,Mikayla Pope,36,F
,Carrie Gizienski,47,F
,June Mousseau,52,F
,Michael Kolb,65,M
,Dorothy Hanson,66,F
,Krista Imondi,36,F
,Cristalina Lima,54,F
,Monica Clark,37,F
,Nancy Vario,61,F
,Emily Haining-Sheehan,45,F
,Suzi Leblanc,49,F
,Hannah Murray,44,F
,Ed Brown,65,M
,Autumn Stone,36,F
,Stacey Hill,50,F
,Amy Neary,50,F
,Susan Veasey,44,F
,David Murray,47,M
,Georgina Alano,35,F
,Maile Tortolanni,28,F
,Bernadette Santos,57,F
,Angelica Neill,45,F
,Carrie Dubie,52,F
,Imanah Mahmoud,35,F
,Ann Tortolanni,58,F
,Catherine Kempe,69,F
,Mary Ladeira,64,F
,Anthea Gomes,51,F
,Steve Angel,36,M
,Lorina Esposito,38,F
,Elaine Gagne,60,F
,Jennifer Hyde,39,F
,Zachary Zambarano,22,M
,Sandra Rodriguez,48,F
,Lori Berry,54,F
,Kimberly Gomes,53,F
,Jaclyn Banville,35,F
,Amber Webb,27,F
